an;193;OTHER
an;194;OTHER
an;195;OTHER
an;196;OTHER
an;197;OTHER
an;198;OTHER
an;199;OTHER
an;200;OTHER
an;1000;OTHER
an;10000;OTHER
an;100000;OTHER
an;1000000;OTHER
an;1000001;OTHER
an;2000000;OTHER
an;1001;OTHER
an;1002;OTHER
an;1003;OTHER
an;1004;OTHER
an;1011;OTHER
an;1012;OTHER
an;1013;OTHER
an;1014;OTHER
an;1019;OTHER
an;1021;OTHER
an;1022;OTHER
an;1024;OTHER
an;1101;OTHER
an;1121;OTHER
an;5000;OTHER
an;15000;OTHER
an;20000;OTHER
an;40000;OTHER
an;60000;OTHER
an;80000;OTHER
an;1100000;OTHER
an;2100000;OTHER
an;3000000;OTHER
an;0.1;OTHER
an;0.2;OTHER
an;0.3;OTHER
an;0.4;OTHER
an;0.5;OTHER
an;0.6;OTHER
an;0.7;OTHER
an;0.8;OTHER
an;0.9;OTHER
an;1.1;OTHER
an;1.2;OTHER
an;1.3;OTHER
an;1.4;OTHER
an;1.5;OTHER
an;1.6;OTHER
an;1.7;OTHER
an;1.8;OTHER
an;1.9;OTHER
an;2.1;OTHER
an;2.2;OTHER
an;2.3;OTHER
an;2.4;OTHER
an;2.5;OTHER
an;2.6;OTHER
an;2.7;OTHER
an;0.01;OTHER
an;0.02;OTHER
an;0.03;OTHER
an;0.04;OTHER
an;0.05;OTHER
an;0.11;OTHER
an;0.12;OTHER
an;0.13;OTHER
an;0.14;OTHER
an;0.15;OTHER
an;0.21;OTHER
an;0.32;OTHER
an;0.91;OTHER
an;1.01;OTHER
an;1.11;OTHER
an;1.21;OTHER
an;10.1;OTHER
an;10.2;OTHER
an;100.1;OTHER
an;0.001;OTHER
an;1.0E-4;OTHER
an;-1;ONE
an;-5;OTHER
an;-1.5;OTHER
an;-21;OTHER
ar;0;ZERO
ar;1;ONE
ar;2;TWO
ar;3;FEW
ar;4;FEW
ar;5;FEW
ar;6;FEW
ar;7;FEW
ar;8;FEW
ar;9;FEW
ar;10;FEW
ar;11;MANY
ar;12;MANY
ar;13;MANY
ar;14;MANY
ar;15;MANY
ar;16;MANY
ar;17;MANY
ar;18;MANY
ar;19;MANY
ar;20;MANY
ar;21;MANY
ar;22;MANY
ar;23;MANY
ar;24;MANY
ar;25;MANY
ar;26;MANY
ar;27;MANY
ar;28;MANY
ar;29;MANY
ar;30;MANY
ar;31;MANY
ar;32;MANY
ar;33;MANY
ar;34;MANY
ar;35;MANY
ar;36;MANY
ar;37;MANY
ar;38;MANY
ar;39;MANY
ar;40;MANY
ar;41;MANY
ar;42;MANY
ar;43;MANY
ar;44;MANY
ar;45;MANY
ar;46;MANY
ar;47;MANY
ar;48;MANY
ar;49;MANY
ar;50;MANY
ar;51;MANY
ar;52;MANY
ar;53;MANY
ar;54;MANY
ar;55;MANY
ar;56;MANY
ar;57;MANY
ar;58;MANY
ar;59;MANY
ar;60;MANY
ar;61;MANY
ar;62;MANY
ar;63;MANY
ar;64;MANY
ar;65;MANY
ar;66;MANY
ar;67;MANY
ar;68;MANY
ar;69;MANY
ar;70;MANY
ar;71;MANY
ar;72;MANY
ar;73;MANY
ar;74;MANY
ar;75;MANY
ar;76;MANY
ar;77;MANY
ar;78;MANY
ar;79;MANY
ar;80;MANY
ar;81;MANY
ar;82;MANY
ar;83;MANY
ar;84;MANY
ar;85;MANY
ar;86;MANY
ar;87;MANY
ar;88;MANY
ar;89;MANY
ar;90;MANY
ar;91;MANY
ar;92;MANY
ar;93;MANY
ar;94;MANY
ar;95;MANY
ar;96;MANY
ar;97;MANY
ar;98;MANY
ar;99;MANY
ar;100;OTHER
ar;101;OTHER
ar;102;OTHER
ar;103;FEW
ar;104;FEW
ar;105;FEW
ar;106;FEW
ar;107;FEW
ar;108;FEW
ar;109;FEW
ar;110;FEW
ar;111;MANY
ar;112;MANY
ar;113;MANY
ar;114;MANY
ar;115;MANY
ar;116;MANY
ar;117;MANY
ar;118;MANY
ar;119;MANY
ar;120;MANY
ar;121;MANY
ar;122;MANY
ar;123;MANY
ar;124;MANY
ar;125;MANY
ar;126;MANY
ar;127;MANY
ar;128;MANY
ar;129;MANY
ar;130;MANY
ar;131;MANY
ar;132;MANY
ar;133;MANY
ar;134;MANY
ar;135;MANY
ar;136;MANY
ar;137;MANY
ar;138;MANY
ar;139;MANY
ar;140;MANY
ar;141;MANY
ar;142;MANY
ar;143;MANY
ar;144;MANY
ar;145;MANY
ar;146;MANY
ar;147;MANY
ar;148;MANY
ar;149;MANY
ar;150;MANY
ar;151;MANY
ar;152;MANY
ar;153;MANY
ar;154;MANY
ar;155;MANY
ar;156;MANY
ar;157;MANY
ar;158;MANY
ar;159;MANY
ar;160;MANY
ar;161;MANY
